polymer,length_um,morphology
tire wear & asphalt,2.017717147,fragment
tire wear & asphalt,5.992461629,fragment
mineral,8.945327935,fragment
mineral,7.641404458,fragment
mineral,2.669190095,fragment
mineral,5.770292926,fragment
tire wear & asphalt,2.62485091,fragment
mineral,3.108399363,fragment
mineral,2.724609753,fragment
mineral,11.94448781,fragment
mineral,18.78256266,fragment
mineral,3.890600647,fragment
mineral,3.127088015,fragment
mineral,7.65460313,fragment
mineral,3.691967082,fragment
mineral,4.823263479,fragment
mineral,2.303536841,fragment
mineral,10.15565935,fragment
mineral,3.846320688,fragment
tire wear & asphalt,2.18611838,fragment
mineral,3.664458071,fragment
mineral,2.819562187,fragment
mineral,6.540634124,fragment
metallic,10.51718039,fragment
mineral,6.208640505,fragment
mineral,2.23933366,fragment
mineral,2.063898647,fragment
mineral,3.344493227,fragment
mineral,2.224343087,fragment
mineral,4.152414303,fragment
mineral,17.71972133,fragment
mineral,5.244920107,fragment
mineral,2.12484067,fragment
mineral,4.997082001,fragment
tire wear & asphalt,4.02344465,fragment
mineral,3.903911711,fragment
mineral,9.204590207,fragment
mineral,4.667203893,fragment
mineral,2.291996418,fragment
mineral,6.230485965,fragment
mineral,2.477408974,fragment
mineral,4.458713456,fragment
organic,3.124179779,fragment
mineral,5.645098713,fragment
mineral,5.090995086,fragment
mineral,6.165786965,fragment
mineral,8.340855558,fragment
mineral,2.5259107,fragment
mineral,2.120453772,fragment
mineral,2.152306829,fragment
mineral,2.135027522,fragment
mineral,3.692057527,fragment
mineral,3.545416809,fragment
tire wear & asphalt,2.557018015,fragment
mineral,12.36274641,fragment
mineral,4.309494597,fragment
mineral,2.269243594,fragment
tire wear & asphalt,5.340923056,fragment
mineral,2.394056218,fragment
mineral,3.31731871,fragment
mineral,15.34876982,fragment
mineral,3.39499827,fragment
mineral,2.470440128,fragment
mineral,2.590094197,fragment
mineral,2.526347583,fragment
mineral,4.739492424,fragment
mineral,3.356893538,fragment
tire wear & asphalt,15.72407137,fragment
mineral,7.197357192,fragment
mineral,3.877784299,fragment
mineral,3.109821281,fragment
tire wear & asphalt,5.584445352,fragment
mineral,9.797446685,fragment
mineral,7.3540602,fragment
mineral,2.475318421,fragment
mineral,2.907137516,fragment
mineral,3.749398846,fragment
tire wear & asphalt,2.329286383,fragment
tire wear & asphalt,2.519095274,fragment
mineral,7.553188189,fragment
mineral,7.818625633,fragment
mineral,2.057644703,fragment
mineral,2.93380661,fragment
mineral,7.718189774,fragment
mineral,2.273827703,fragment
mineral,5.677867502,fragment
mineral,8.22258158,fragment
mineral,2.162481192,fragment
mineral,11.66755267,fragment
tire wear & asphalt,4.650362356,fragment
mineral,2.14997747,fragment
mineral,11.54184634,fragment
mineral,19.6831809,fragment
mineral,18.10694608,fragment
mineral,2.836295399,fragment
mineral,8.086668626,fragment
mineral,2.035754506,fragment
tire wear & asphalt,5.431902561,fragment
mineral,2.460225476,fragment
mineral,14.65184866,fragment
mineral,4.342994739,fragment
mineral,15.82616281,fragment
mineral,3.656372863,fragment
tire wear & asphalt,2.074228046,fragment
mineral,12.84225598,fragment
mineral,12.20064385,fragment
mineral,2.942147588,fragment
mineral,2.070139197,fragment
tire wear & asphalt,2.664492946,fragment
tire wear & asphalt,2.801318325,fragment
mineral,10.22556259,fragment
mineral,6.460724444,fragment
mineral,4.712412424,fragment
organic,7.866109058,fragment
tire wear & asphalt,10.75305452,fragment
mineral,2.471866328,fragment
mineral,13.38977008,fragment
mineral,8.963811595,fragment
mineral,4.472144317,fragment
mineral,5.217454314,fragment
tire wear & asphalt,6.216407878,fragment
mineral,3.25643123,fragment
mineral,7.081915914,fragment
mineral,7.410929078,fragment
mineral,9.881119121,fragment
mineral,2.358597583,fragment
mineral,4.329074155,fragment
mineral,5.697316688,fragment
mineral,4.840559283,fragment
mineral,10.26011608,fragment
mineral,3.585630159,fragment
mineral,3.476783219,fragment
mineral,3.863124079,fragment
mineral,7.465842636,fragment
mineral,8.346936208,fragment
mineral,16.81862165,fragment
mineral,6.832237129,fragment
mineral,7.777906064,fragment
mineral,9.681708678,fragment
mineral,6.919483577,fragment
mineral,2.231529648,fragment
mineral,3.10595386,fragment
mineral,10.22830545,fragment
mineral,3.675457734,fragment
tire wear & asphalt,16.90945979,fragment
mineral,4.809705703,fragment
tire wear & asphalt,7.387915824,fragment
mineral,5.192453242,fragment
mineral,2.098450601,fragment
tire wear & asphalt,3.788765993,fragment
mineral,2.100163795,fragment
mineral,9.755920626,fragment
mineral,3.833847954,fragment
mineral,7.666317322,fragment
mineral,2.024103979,fragment
mineral,8.909208775,fragment
mineral,3.191873578,fragment
mineral,2.136618616,fragment
mineral,3.140898271,fragment
mineral,2.646330164,fragment
mineral,5.949617595,fragment
mineral,9.131560589,fragment
tire wear & asphalt,2.850377222,fragment
mineral,2.011716955,fragment
mineral,12.13712057,fragment
mineral,6.11838028,fragment
mineral,3.398975605,fragment
mineral,5.388751402,fragment
mineral,7.288326471,fragment
mineral,2.485211828,fragment
mineral,17.03682205,fragment
mineral,9.063408971,fragment
mineral,2.497847303,fragment
mineral,4.315409397,fragment
mineral,18.34744148,fragment
mineral,2.484832934,fragment
tire wear & asphalt,8.74434703,fragment
mineral,9.498373968,fragment
organic,6.685305785,fragment
mineral,6.867038168,fragment
mineral,2.295750412,fragment
mineral,4.257202918,fragment
mineral,16.62608615,fragment
mineral,2.611339945,fragment
mineral,3.02178719,fragment
tire wear & asphalt,15.05350611,fragment
mineral,7.862823413,fragment
tire wear & asphalt,2.205687918,fragment
mineral,9.339238727,fragment
mineral,4.457793426,fragment
mineral,10.73017934,fragment
mineral,8.783936281,fragment
mineral,6.704385066,fragment
tire wear & asphalt,2.805819279,fragment
mineral,2.167506372,fragment
mineral,4.530746351,fragment
mineral,5.238129668,fragment
mineral,2.78982098,fragment
mineral,3.16922482,fragment
mineral,4.783661091,fragment
mineral,2.876334996,fragment
mineral,3.053087973,fragment
mineral,2.034122703,fragment
mineral,2.007037914,fragment
mineral,11.76090312,fragment
mineral,2.287293338,fragment
mineral,3.167219231,fragment
mineral,2.617248227,fragment
tire wear & asphalt,2.888016229,fragment
mineral,6.803824523,fragment
mineral,2.904192116,fragment
mineral,7.075019343,fragment
mineral,6.307672735,fragment
tire wear & asphalt,2.250555672,fragment
mineral,2.218361353,fragment
mineral,7.875465143,fragment
mineral,2.006413725,fragment
tire wear & asphalt,4.291801584,fragment
mineral,4.318205814,fragment
mineral,5.993031647,fragment
mineral,3.461295051,fragment
mineral,5.07021406,fragment
mineral,2.312442681,fragment
mineral,4.448118858,fragment
mineral,3.077189242,fragment
mineral,2.666565338,fragment
mineral,7.963762124,fragment
mineral,7.571624589,fragment
mineral,11.32177393,fragment
mineral,17.19520873,fragment
mineral,3.022285497,fragment
mineral,2.573696129,fragment
mineral,2.128450821,fragment
mineral,2.93468946,fragment
mineral,2.383016886,fragment
mineral,6.072918387,fragment
tire wear & asphalt,15.58983276,fragment
mineral,5.501816851,fragment
mineral,2.583841764,fragment
mineral,5.681673241,fragment
mineral,5.122136573,fragment
mineral,7.826199762,fragment
mineral,6.01067295,fragment
mineral,2.546001299,fragment
mineral,4.601006776,fragment
mineral,19.66216574,fragment
tire wear & asphalt,5.243684116,fragment
mineral,3.881123365,fragment
mineral,2.331357621,fragment
mineral,2.589344947,fragment
mineral,2.139040293,fragment
mineral,3.599727327,fragment
mineral,2.051532881,fragment
tire wear & asphalt,5.315571838,fragment
mineral,2.372179099,fragment
mineral,4.212360438,fragment
mineral,4.563329618,fragment
mineral,5.374029517,fragment
mineral,4.467946531,fragment
mineral,3.204029475,fragment
mineral,11.7303478,fragment
mineral,2.508700558,fragment
mineral,2.158025984,fragment
mineral,3.235963326,fragment
mineral,4.090747849,fragment
mineral,5.314414239,fragment
mineral,5.096428374,fragment
mineral,3.253393572,fragment
mineral,6.449995167,fragment
mineral,12.60352083,fragment
mineral,3.44043834,fragment
mineral,7.592397355,fragment
mineral,8.217135957,fragment
tire wear & asphalt,4.415239432,fragment
mineral,5.526434996,fragment
mineral,5.645481659,fragment
mineral,7.569279443,fragment
mineral,2.336527442,fragment
mineral,15.71285922,fragment
mineral,2.708348806,fragment
mineral,5.317390902,fragment
mineral,2.935153893,fragment
mineral,2.570104608,fragment
mineral,5.816204138,fragment
mineral,2.141728079,fragment
tire wear & asphalt,2.457982839,fragment
mineral,4.002286425,fragment
mineral,2.508129308,fragment
mineral,5.952920857,fragment
mineral,2.294417432,fragment
mineral,12.72290006,fragment
mineral,11.94677917,fragment
mineral,4.63183472,fragment
mineral,3.180194742,fragment
mineral,15.75657146,fragment
mineral,2.769255575,fragment
mineral,3.084468256,fragment
mineral,9.375056435,fragment
mineral,14.93303864,fragment
tire wear & asphalt,2.135504984,fragment
tire wear & asphalt,12.58709695,fragment
tire wear & asphalt,8.103805097,fragment
mineral,4.944832073,fragment
mineral,2.529140486,fragment
metallic,4.417390733,fragment
mineral,13.6611543,fragment
tire wear & asphalt,2.389177671,fragment
mineral,12.71740638,fragment
mineral,2.488969232,fragment
organic,2.123726919,fragment
tire wear & asphalt,16.48134905,fragment
mineral,3.896134842,fragment
mineral,11.46232184,fragment
mineral,3.296286688,fragment
mineral,10.08978254,fragment
mineral,4.333588269,fragment
mineral,4.989953279,fragment
tire wear & asphalt,7.34179543,fragment
mineral,8.01058533,fragment
mineral,3.167960529,fragment
mineral,2.164767384,fragment
tire wear & asphalt,2.526855372,fragment
mineral,5.240307939,fragment
mineral,2.229353984,fragment
mineral,4.843180673,fragment
mineral,2.825765729,fragment
tire wear & asphalt,2.146520936,fragment
mineral,16.67575938,fragment
mineral,4.770701856,fragment
tire wear & asphalt,2.007128134,fragment
tire wear & asphalt,8.410387861,fragment
mineral,7.358955557,fragment
mineral,3.561497986,fragment
tire wear & asphalt,3.713968788,fragment
mineral,3.12424322,fragment
mineral,3.464373003,fragment
mineral,4.485956503,fragment
mineral,9.089203873,fragment
mineral,8.307315524,fragment
mineral,2.429912539,fragment
mineral,7.163017851,fragment
mineral,14.98573441,fragment
tire wear & asphalt,3.557273308,fragment
mineral,4.887731068,fragment
mineral,8.110563207,fragment
mineral,5.273451281,fragment
mineral,7.513445964,fragment
mineral,3.099386611,fragment
mineral,14.82695277,fragment
mineral,17.00024055,fragment
mineral,4.87709673,fragment
mineral,4.967537152,fragment
mineral,3.003064174,fragment
mineral,2.927304462,fragment
tire wear & asphalt,2.128180507,fragment
mineral,6.898378738,fragment
mineral,2.598894404,fragment
mineral,6.060321161,fragment
tire wear & asphalt,2.035453803,fragment
tire wear & asphalt,4.71672114,fragment
mineral,8.419186877,fragment
mineral,2.225429036,fragment
mineral,4.7805526,fragment
mineral,2.630373455,fragment
metallic,2.036974209,fragment
mineral,2.149483192,fragment
mineral,2.31448527,fragment
mineral,3.260248156,fragment
tire wear & asphalt,3.073954256,fragment
mineral,6.448294248,fragment
tire wear & asphalt,2.460972009,fragment
mineral,8.845211524,fragment
tire wear & asphalt,4.265436449,fragment
tire wear & asphalt,6.026845643,fragment
tire wear & asphalt,6.840782793,fragment
mineral,17.68034147,fragment
mineral,2.018713738,fragment
mineral,9.119988998,fragment
mineral,2.921221151,fragment
mineral,2.440885268,fragment
mineral,10.64485187,fragment
tire wear & asphalt,3.741010852,fragment
mineral,10.37421434,fragment
mineral,2.695442682,fragment
mineral,7.867223302,fragment
mineral,4.261737941,fragment
mineral,2.249530568,fragment
mineral,2.426113007,fragment
tire wear & asphalt,4.629234322,fragment
mineral,3.496966751,fragment
mineral,2.538119264,fragment
mineral,7.532495691,fragment
mineral,11.43890083,fragment
mineral,3.202739273,fragment
mineral,8.43167278,fragment
tire wear & asphalt,6.052220462,fragment
mineral,2.558481017,fragment
mineral,2.506982215,fragment
mineral,12.18734685,fragment
tire wear & asphalt,2.325370324,fragment
mineral,16.32489787,fragment
mineral,4.151911746,fragment
mineral,2.936142036,fragment
mineral,5.478707864,fragment
mineral,4.182538728,fragment
mineral,6.274679774,fragment
mineral,2.160131674,fragment
mineral,2.896730053,fragment
mineral,5.334055109,fragment
mineral,16.30375492,fragment
mineral,3.454694703,fragment
mineral,2.725780025,fragment
mineral,2.865158676,fragment
mineral,12.10323994,fragment
tire wear & asphalt,16.12915417,fragment
mineral,9.25729296,fragment
mineral,3.914194104,fragment
tire wear & asphalt,11.44200708,fragment
mineral,3.561491175,fragment
mineral,6.327741566,fragment
mineral,2.684456619,fragment
tire wear & asphalt,4.099176187,fragment
mineral,2.487638141,fragment
mineral,18.39528387,fragment
mineral,5.996330218,fragment
mineral,4.563071962,fragment
mineral,3.032315062,fragment
mineral,9.660688606,fragment
mineral,2.038182917,fragment
mineral,9.936526455,fragment
mineral,3.612277534,fragment
mineral,4.273011871,fragment
mineral,2.35304943,fragment
mineral,2.146915485,fragment
mineral,4.9798766,fragment
mineral,19.5762108,fragment
mineral,3.991190135,fragment
mineral,13.064099,fragment
mineral,4.905764834,fragment
tire wear & asphalt,2.281262827,fragment
mineral,2.334519456,fragment
mineral,3.400931715,fragment
mineral,6.056771239,fragment
mineral,2.544605877,fragment
mineral,4.883448239,fragment
tire wear & asphalt,2.653270636,fragment
tire wear & asphalt,5.135357525,fragment
tire wear & asphalt,5.516732267,fragment
mineral,2.918274179,fragment
tire wear & asphalt,4.845606719,fragment
mineral,3.984021134,fragment
mineral,6.009800663,fragment
mineral,2.666233937,fragment
mineral,17.61681352,fragment
mineral,8.919413919,fragment
mineral,3.150359077,fragment
mineral,2.055683074,fragment
mineral,9.477374839,fragment
mineral,2.075641532,fragment
mineral,2.799062234,fragment
mineral,7.925248737,fragment
mineral,2.59982928,fragment
mineral,3.108168853,fragment
mineral,9.851279967,fragment
tire wear & asphalt,10.42512971,fragment
mineral,2.227648064,fragment
mineral,3.859766239,fragment
mineral,3.043963485,fragment
mineral,3.515649228,fragment
mineral,2.801578138,fragment
mineral,2.472589763,fragment
mineral,8.3854879,fragment
mineral,2.870815131,fragment
mineral,3.672114802,fragment
tire wear & asphalt,6.554337747,fragment
tire wear & asphalt,3.874793872,fragment
tire wear & asphalt,4.791861811,fragment
mineral,3.259542121,fragment
mineral,2.23428776,fragment
mineral,4.030256347,fragment
mineral,11.97690151,fragment
mineral,3.405986004,fragment
tire wear & asphalt,3.507492242,fragment
tire wear & asphalt,2.796883514,fragment
mineral,2.473986358,fragment
mineral,2.351181595,fragment
mineral,5.674371425,fragment
mineral,6.668586746,fragment
mineral,3.102975387,fragment
mineral,14.42109291,fragment
mineral,17.80994263,fragment
mineral,6.103098337,fragment
mineral,2.460020435,fragment
metallic,16.93138247,fragment
mineral,9.299326508,fragment
mineral,7.498459178,fragment
tire wear & asphalt,7.266997164,fragment
mineral,6.281942714,fragment
mineral,2.882114244,fragment
mineral,2.738392573,fragment
mineral,5.806767,fragment
mineral,3.169820619,fragment
mineral,9.147317079,fragment
mineral,2.250873291,fragment
mineral,2.502059882,fragment
mineral,2.908704911,fragment
mineral,5.293100787,fragment
mineral,6.656653124,fragment
mineral,2.278070773,fragment
mineral,6.603964275,fragment
paint,2.874192857,film
tire wear & asphalt,2.387828374,fragment
metallic,2.186568218,fragment
mineral,10.63516049,fragment
mineral,2.215175534,fragment
mineral,3.46915154,fragment
mineral,4.25312451,fragment
mineral,12.0956578,fragment
mineral,2.103168845,fragment
mineral,2.017949728,fragment
mineral,2.516792219,fragment
mineral,11.25061699,fragment
tire wear & asphalt,2.091393326,fragment
mineral,2.983863991,fragment
mineral,6.09321793,fragment
mineral,4.303051891,fragment
mineral,2.780191524,fragment
mineral,2.652700213,fragment
tire wear & asphalt,6.409285895,fragment
mineral,8.986801885,fragment
mineral,12.89261573,fragment
mineral,2.158478752,fragment
tire wear & asphalt,8.226950117,fragment
mineral,12.45397252,fragment
mineral,2.640619996,fragment
mineral,4.167556757,fragment
mineral,10.57358302,fragment
mineral,10.00203234,fragment
mineral,3.882308897,fragment
mineral,2.948197524,fragment
mineral,7.900722489,fragment
mineral,9.074046198,fragment
mineral,4.726973015,fragment
mineral,2.978951732,fragment
mineral,5.56672837,fragment
paint,6.747215392,film
mineral,7.005106042,fragment
mineral,9.789135624,fragment
mineral,2.989030759,fragment
mineral,16.09404405,fragment
mineral,8.692268276,fragment
mineral,2.416142394,fragment
mineral,8.059052704,fragment
tire wear & asphalt,6.562582731,fragment
mineral,10.54760344,fragment
mineral,2.70557163,fragment
mineral,2.734661529,fragment
mineral,2.962461638,fragment
mineral,3.464656244,fragment
mineral,4.203842348,fragment
mineral,3.472469148,fragment
mineral,2.954498065,fragment
mineral,2.283560674,fragment
tire wear & asphalt,3.732642472,fragment
mineral,2.383194021,fragment
mineral,13.93032493,fragment
mineral,3.269813232,fragment
mineral,14.00039934,fragment
mineral,3.227091849,fragment
mineral,13.31750317,fragment
metallic,5.528604171,fragment
tire wear & asphalt,5.804107441,fragment
mineral,11.39632999,fragment
mineral,3.550169021,fragment
mineral,9.850231753,fragment
tire wear & asphalt,4.613554241,fragment
mineral,2.131325095,fragment
mineral,3.765068373,fragment
mineral,11.23173163,fragment
mineral,2.001715254,fragment
mineral,16.79902789,fragment
mineral,2.247292109,fragment
mineral,9.263475728,fragment
mineral,8.610248175,fragment
tire wear & asphalt,5.068445097,fragment
mineral,15.11870293,fragment
tire wear & asphalt,3.426627161,fragment
mineral,5.166545291,fragment
mineral,16.7508815,fragment
mineral,5.863721775,fragment
mineral,4.011109639,fragment
mineral,5.205738273,fragment
mineral,2.767071575,fragment
mineral,3.781646984,fragment
mineral,2.438907344,fragment
mineral,7.071064618,fragment
mineral,4.313485284,fragment
mineral,6.08990735,fragment
mineral,4.743428263,fragment
mineral,6.200684656,fragment
mineral,5.103403601,fragment
tire wear & asphalt,3.634707797,fragment
mineral,3.436896161,fragment
mineral,2.546284932,fragment
mineral,6.74693624,fragment
mineral,16.04137801,fragment
mineral,5.470172099,fragment
organic,5.412428938,fragment
mineral,3.661908174,fragment
mineral,2.652056299,fragment
tire wear & asphalt,5.576598524,fragment
tire wear & asphalt,6.493815613,fragment
mineral,2.12466209,fragment
mineral,2.724672493,fragment
mineral,3.135698768,fragment
mineral,3.558731993,fragment
mineral,2.991009277,fragment
tire wear & asphalt,10.2968459,fragment
mineral,15.57703149,fragment
mineral,2.808723322,fragment
tire wear & asphalt,7.694613298,fragment
mineral,12.71590755,fragment
mineral,6.669256389,fragment
mineral,7.610007244,fragment
mineral,13.87312015,fragment
mineral,2.270220314,fragment
mineral,2.210785105,fragment
mineral,5.795011523,fragment
mineral,8.691419824,fragment
mineral,6.053293042,fragment
mineral,4.512264402,fragment
mineral,8.724521867,fragment
mineral,8.385897785,fragment
mineral,5.873005839,fragment
mineral,10.17294733,fragment
mineral,2.775050932,fragment
mineral,4.77417993,fragment
mineral,11.33531532,fragment
mineral,10.37755382,fragment
mineral,3.592735723,fragment
mineral,4.819551489,fragment
mineral,2.445948941,fragment
mineral,2.081727073,fragment
mineral,7.590702941,fragment
mineral,4.878924435,fragment
mineral,2.559137746,fragment
tire wear & asphalt,14.22871635,fragment
mineral,6.752504215,fragment
mineral,2.452820071,fragment
mineral,9.962299073,fragment
tire wear & asphalt,4.878017355,fragment
tire wear & asphalt,18.35141162,fragment
mineral,2.732078901,fragment
mineral,4.106134763,fragment
mineral,3.361606351,fragment
mineral,13.0100071,fragment
mineral,12.77096767,fragment
mineral,2.499548391,fragment
mineral,3.163361745,fragment
mineral,9.634230714,fragment
mineral,19.44059777,fragment
mineral,3.117458032,fragment
mineral,15.46100666,fragment
tire wear & asphalt,5.31650831,fragment
mineral,3.291066302,fragment
mineral,3.089833674,fragment
mineral,16.57489883,fragment
mineral,5.363862369,fragment
mineral,3.18390099,fragment
mineral,3.54046349,fragment
mineral,8.525368651,fragment
mineral,11.17586822,fragment
mineral,16.28033475,fragment
mineral,3.814188439,fragment
mineral,2.906734785,fragment
mineral,3.103000989,fragment
mineral,7.209533062,fragment
mineral,6.655121342,fragment
mineral,3.694555643,fragment
mineral,3.740506221,fragment
mineral,11.43483456,fragment
mineral,4.160433654,fragment
mineral,3.91059291,fragment
mineral,6.266266788,fragment
mineral,5.221870152,fragment
mineral,10.33570778,fragment
mineral,3.374060819,fragment
mineral,12.57619589,fragment
mineral,5.04990204,fragment
mineral,3.813514216,fragment
mineral,9.361038434,fragment
tire wear & asphalt,2.795513672,fragment
mineral,2.421670366,fragment
metallic,13.07339876,fragment
metallic,6.492444926,fragment
mineral,15.69620007,fragment
mineral,13.84505999,fragment
mineral,5.929414945,fragment
mineral,8.430836043,fragment
tire wear & asphalt,9.810715533,fragment
mineral,8.861615118,fragment
mineral,6.057925952,fragment
mineral,3.206478263,fragment
tire wear & asphalt,10.56171941,fragment
mineral,6.146952508,fragment
mineral,5.044088239,fragment
mineral,6.875231968,fragment
mineral,3.023248157,fragment
mineral,12.53980101,fragment
mineral,5.044508738,fragment
mineral,2.454154527,fragment
tire wear & asphalt,9.038803047,fragment
mineral,4.657703644,fragment
mineral,2.163093825,fragment
organic,12.4841199,fragment
tire wear & asphalt,4.143956048,fragment
tire wear & asphalt,2.159563935,fragment
mineral,7.566238372,fragment
mineral,2.310827428,fragment
tire wear & asphalt,3.893662393,fragment
mineral,5.381818591,fragment
mineral,2.407821147,fragment
mineral,3.109811791,fragment
mineral,3.671563824,fragment
mineral,4.272735156,fragment
tire wear & asphalt,4.607722008,fragment
mineral,4.473752565,fragment
mineral,7.704059391,fragment
mineral,2.735833384,fragment
mineral,2.120936622,fragment
mineral,18.49310396,fragment
mineral,2.734138885,fragment
mineral,4.293136972,fragment
mineral,8.238171834,fragment
mineral,2.826413618,fragment
tire wear & asphalt,3.031308645,fragment
mineral,3.001324777,fragment
mineral,2.498949534,fragment
mineral,2.569365736,fragment
mineral,10.76406608,fragment
mineral,7.475070098,fragment
mineral,2.498334582,fragment
mineral,2.574032933,fragment
mineral,2.878662779,fragment
tire wear & asphalt,3.114532353,fragment
mineral,2.016290328,fragment
mineral,4.944209181,fragment
mineral,9.862094774,fragment
mineral,10.86973828,fragment
mineral,3.474927641,fragment
mineral,11.48515783,fragment
mineral,10.05609957,fragment
mineral,3.360392975,fragment
mineral,3.091380994,fragment
tire wear & asphalt,13.10568915,fragment
mineral,3.671512697,fragment
mineral,4.65310538,fragment
tire wear & asphalt,4.630174944,fragment
mineral,2.603348785,fragment
mineral,2.940780117,fragment
mineral,2.064817925,fragment
mineral,2.781116818,fragment
mineral,15.62509042,fragment
tire wear & asphalt,11.6059151,fragment
mineral,7.839951169,fragment
mineral,2.012119116,fragment
mineral,3.972576855,fragment
mineral,2.7845952,fragment
mineral,5.055367068,fragment
mineral,3.960836593,fragment
mineral,2.33245915,fragment
mineral,2.085802928,fragment
mineral,2.672137633,fragment
mineral,3.465032692,fragment
mineral,2.04377399,fragment
mineral,4.583110398,fragment
tire wear & asphalt,5.750736259,fragment
mineral,2.123637885,fragment
mineral,15.86356389,fragment
mineral,2.250559042,fragment
tire wear & asphalt,10.4559647,fragment
mineral,18.229932,fragment
mineral,19.75924008,fragment
mineral,4.303042548,fragment
mineral,3.803648293,fragment
tire wear & asphalt,9.632580115,fragment
mineral,2.914392569,fragment
mineral,3.652277762,fragment
mineral,5.414848051,fragment
mineral,2.847336507,fragment
mineral,16.06494834,fragment
mineral,7.570420054,fragment
mineral,2.930741609,fragment
mineral,2.629002946,fragment
tire wear & asphalt,3.794995135,fragment
mineral,2.921549979,fragment
mineral,19.334552,fragment
mineral,5.201271904,fragment
mineral,2.013159674,fragment
mineral,8.25310667,fragment
mineral,12.29347529,fragment
mineral,4.08502314,fragment
mineral,3.906997355,fragment
mineral,2.005854696,fragment
mineral,6.490246697,fragment
mineral,10.32393159,fragment
tire wear & asphalt,8.12989656,fragment
mineral,2.8713025,fragment
mineral,8.546037864,fragment
tire wear & asphalt,3.387250675,fragment
mineral,3.601387379,fragment
mineral,4.406833177,fragment
mineral,3.850250515,fragment
mineral,2.1525153,fragment
mineral,4.903881395,fragment
tire wear & asphalt,2.74485186,fragment
mineral,5.742705799,fragment
tire wear & asphalt,5.909860818,fragment
mineral,2.165739376,fragment
tire wear & asphalt,3.079293306,fragment
mineral,6.383943884,fragment
mineral,7.990406973,fragment
mineral,13.93098993,fragment
mineral,14.10595942,fragment
mineral,2.493213462,fragment
tire wear & asphalt,4.371535545,fragment
mineral,4.236368969,fragment
mineral,6.444736929,fragment
mineral,2.240013504,fragment
mineral,5.820584475,fragment
mineral,4.180766006,fragment
mineral,10.48430368,fragment
mineral,13.37536369,fragment
tire wear & asphalt,13.80802333,fragment
mineral,10.41123101,fragment
mineral,9.613199434,fragment
mineral,3.494349544,fragment
tire wear & asphalt,2.657439146,fragment
mineral,2.510104657,fragment
mineral,2.433220986,fragment
mineral,8.954545822,fragment
mineral,2.014981018,fragment
mineral,8.902556157,fragment
mineral,3.260495628,fragment
mineral,9.488187594,fragment
tire wear & asphalt,4.274714209,fragment
mineral,8.259695102,fragment
mineral,2.718879413,fragment
mineral,12.06044656,fragment
mineral,4.028365077,fragment
mineral,2.627828245,fragment
mineral,13.7961606,fragment
mineral,3.993688207,fragment
mineral,16.33907024,fragment
mineral,3.291128041,fragment
mineral,4.57160179,fragment
mineral,2.069181334,fragment
mineral,4.081304841,fragment
mineral,2.517763884,fragment
mineral,3.613060664,fragment
mineral,3.338833416,fragment
mineral,3.320575216,fragment
mineral,9.085700284,fragment
mineral,11.92388598,fragment
mineral,4.894052456,fragment
mineral,6.937917648,fragment
mineral,5.828083714,fragment
mineral,4.152741573,fragment
tire wear & asphalt,2.254025704,fragment
mineral,2.138652593,fragment
mineral,8.185358624,fragment
tire wear & asphalt,2.581439515,fragment
mineral,2.273563729,fragment
tire wear & asphalt,2.881003809,fragment
mineral,2.015425845,fragment
mineral,3.761849575,fragment
tire wear & asphalt,6.569846859,fragment
mineral,5.304896012,fragment
mineral,7.150829168,fragment
mineral,2.049305822,fragment
tire wear & asphalt,2.153087575,fragment
mineral,2.064189329,fragment
mineral,2.367387621,fragment
mineral,3.169801753,fragment
mineral,2.585627782,fragment
mineral,6.504344726,fragment
mineral,3.479737161,fragment
mineral,4.881884735,fragment
mineral,11.37659122,fragment
mineral,2.106712862,fragment
mineral,2.011190844,fragment
mineral,3.899681421,fragment
tire wear & asphalt,3.734345445,fragment
mineral,5.116373545,fragment
mineral,10.97269819,fragment
mineral,2.392232171,fragment
mineral,4.864861827,fragment
mineral,2.458602259,fragment
metallic,7.32800083,fragment
mineral,17.76124023,fragment
mineral,2.553000378,fragment
mineral,2.460299007,fragment
mineral,2.147040297,fragment
mineral,2.972572815,fragment
tire wear & asphalt,6.260983563,fragment
mineral,2.156115843,fragment
mineral,6.52876186,fragment
mineral,2.238137407,fragment
mineral,2.436331406,fragment
mineral,12.40511791,fragment
mineral,5.331642995,fragment
mineral,13.71076181,fragment
tire wear & asphalt,2.960522676,fragment
mineral,6.109695002,fragment
mineral,2.269912371,fragment
mineral,14.12467719,fragment
mineral,10.66944853,fragment
mineral,4.928702373,fragment
mineral,3.105420061,fragment
mineral,4.042900454,fragment
mineral,3.078523258,fragment
mineral,17.47341566,fragment
mineral,8.681792283,fragment
mineral,2.137378701,fragment
mineral,2.698172387,fragment
mineral,3.399349097,fragment
mineral,4.190005172,fragment
mineral,4.213625535,fragment
mineral,7.2526187,fragment
mineral,10.37712269,fragment
mineral,3.644005627,fragment
mineral,2.665324604,fragment
tire wear & asphalt,2.025366716,fragment
mineral,2.450813156,fragment
mineral,2.813547504,fragment
mineral,7.547562402,fragment
mineral,5.701980644,fragment
mineral,4.066696058,fragment
mineral,3.208241192,fragment
mineral,2.135485267,fragment
mineral,4.78439092,fragment
mineral,2.436986611,fragment
mineral,4.649039825,fragment
mineral,2.231913726,fragment
mineral,2.380538192,fragment
