polymer,length_um,morphology
mineral,2.28384555,fragment
mineral,3.571359324,fragment
tire wear & asphalt,2.209272078,fragment
mineral,18.46918341,fragment
tire wear & asphalt,8.485445513,fragment
mineral,7.195545671,fragment
tire wear & asphalt,5.029669107,fragment
mineral,4.763922798,fragment
mineral,10.17753665,fragment
mineral,10.58884482,fragment
mineral,2.635620194,fragment
mineral,5.387447284,fragment
tire wear & asphalt,2.832895765,fragment
tire wear & asphalt,3.59092546,fragment
tire wear & asphalt,2.549129956,fragment
mineral,8.995572144,fragment
mineral,2.443082324,fragment
mineral,9.452342077,fragment
mineral,2.967994856,fragment
mineral,2.014311656,fragment
tire wear & asphalt,6.01595082,fragment
mineral,5.662333899,fragment
mineral,8.032289441,fragment
mineral,13.7815099,fragment
tire wear & asphalt,18.48097133,fragment
mineral,16.94605193,fragment
mineral,12.98523018,fragment
mineral,6.227131162,fragment
mineral,4.663343747,fragment
mineral,2.782169839,fragment
mineral,7.932896093,fragment
mineral,3.658846436,fragment
tire wear & asphalt,3.661371663,fragment
mineral,12.14223355,fragment
tire wear & asphalt,9.919183402,fragment
mineral,4.30185547,fragment
mineral,11.89335741,fragment
mineral,13.45799764,fragment
mineral,10.67702255,fragment
mineral,4.685744205,fragment
mineral,16.28856547,fragment
mineral,2.722109543,fragment
mineral,8.789771192,fragment
mineral,6.877741042,fragment
mineral,19.73290168,fragment
tire wear & asphalt,8.348431436,fragment
tire wear & asphalt,17.4700118,fragment
mineral,4.027033186,fragment
mineral,11.31792817,fragment
mineral,3.215190375,fragment
tire wear & asphalt,2.098299045,fragment
mineral,2.112910982,fragment
mineral,3.028760968,fragment
tire wear & asphalt,3.036028063,fragment
tire wear & asphalt,2.026097697,fragment
mineral,5.709864247,fragment
mineral,2.252157169,fragment
mineral,2.322659041,fragment
mineral,9.236169152,fragment
mineral,2.147049405,fragment
mineral,11.23578877,fragment
organic,3.006691576,fragment
tire wear & asphalt,10.68322872,fragment
mineral,3.817265697,fragment
mineral,19.20452617,fragment
mineral,6.194104094,fragment
tire wear & asphalt,6.07902144,fragment
mineral,12.62022792,fragment
tire wear & asphalt,8.104583379,fragment
mineral,7.291806003,fragment
mineral,14.63578441,fragment
mineral,2.081621658,fragment
mineral,7.73196502,fragment
mineral,3.886766371,fragment
mineral,3.872444446,fragment
mineral,3.213476864,fragment
mineral,2.016971529,fragment
mineral,8.802492318,fragment
tire wear & asphalt,2.010926631,fragment
tire wear & asphalt,2.883113784,fragment
mineral,2.044039348,fragment
mineral,19.36822256,fragment
mineral,2.342551294,fragment
tire wear & asphalt,7.76419929,fragment
tire wear & asphalt,3.74360593,fragment
mineral,2.42175173,fragment
mineral,5.101849682,fragment
mineral,2.206270103,fragment
mineral,3.289805016,fragment
mineral,18.83189315,fragment
mineral,4.126644236,fragment
tire wear & asphalt,2.375514116,fragment
tire wear & asphalt,2.619440017,fragment
mineral,3.583369325,fragment
tire wear & asphalt,2.695780568,fragment
mineral,14.45158841,fragment
mineral,3.941308786,fragment
mineral,10.3902766,fragment
mineral,3.326408298,fragment
mineral,9.052703912,fragment
tire wear & asphalt,2.586250503,fragment
mineral,2.882521993,fragment
mineral,3.118766208,fragment
mineral,4.356843359,fragment
tire wear & asphalt,3.582742641,fragment
mineral,2.229537005,fragment
mineral,7.326032427,fragment
mineral,2.183406773,fragment
tire wear & asphalt,2.197157766,fragment
tire wear & asphalt,3.941782396,fragment
tire wear & asphalt,7.210241312,fragment
mineral,3.921975896,fragment
mineral,4.24468554,fragment
mineral,2.187506137,fragment
mineral,15.76088126,fragment
organic,2.26151925,fragment
paint,6.855033342,film
mineral,2.089112431,fragment
tire wear & asphalt,4.631364261,fragment
mineral,3.38339268,fragment
mineral,2.360770684,fragment
mineral,6.96565368,fragment
mineral,6.261872954,fragment
mineral,3.907384421,fragment
mineral,2.706569157,fragment
mineral,2.706925639,fragment
tire wear & asphalt,3.1540774,fragment
mineral,4.326063678,fragment
mineral,19.94799207,fragment
mineral,2.115257482,fragment
mineral,9.013250257,fragment
mineral,8.403862192,fragment
mineral,7.457222018,fragment
mineral,3.344481594,fragment
mineral,3.156235555,fragment
mineral,14.15240713,fragment
mineral,3.686647819,fragment
mineral,11.30998427,fragment
mineral,11.91190389,fragment
mineral,3.0474052,fragment
mineral,4.409711147,fragment
mineral,19.21542098,fragment
paint,2.837019537,film
tire wear & asphalt,5.618708938,fragment
mineral,5.175211915,fragment
tire wear & asphalt,4.286631879,fragment
tire wear & asphalt,2.448018834,fragment
mineral,3.513054441,fragment
mineral,7.953641733,fragment
tire wear & asphalt,2.946232658,fragment
tire wear & asphalt,3.392454788,fragment
tire wear & asphalt,4.019732735,fragment
mineral,2.14976067,fragment
tire wear & asphalt,3.972391293,fragment
mineral,3.635317815,fragment
mineral,6.156958253,fragment
mineral,19.85108779,fragment
mineral,19.49594276,fragment
mineral,13.69937453,fragment
mineral,3.067911705,fragment
mineral,4.297773069,fragment
tire wear & asphalt,3.778945936,fragment
mineral,3.662270987,fragment
mineral,5.411527311,fragment
mineral,3.523837007,fragment
mineral,14.06233745,fragment
tire wear & asphalt,3.122032852,fragment
mineral,2.803027493,fragment
mineral,13.4602229,fragment
mineral,3.07723368,fragment
mineral,2.390585469,fragment
mineral,2.005469952,fragment
mineral,3.193774545,fragment
mineral,4.080142136,fragment
mineral,3.36182045,fragment
mineral,2.012209249,fragment
tire wear & asphalt,3.201995802,fragment
mineral,3.335321968,fragment
mineral,11.77930564,fragment
tire wear & asphalt,6.19151096,fragment
tire wear & asphalt,10.08258189,fragment
tire wear & asphalt,2.208933347,fragment
mineral,2.934356937,fragment
mineral,2.785519139,fragment
mineral,2.935694795,fragment
mineral,7.436490075,fragment
mineral,2.068628242,fragment
mineral,7.609419154,fragment
mineral,12.02991197,fragment
tire wear & asphalt,4.387988632,fragment
mineral,2.355976184,fragment
mineral,2.297830385,fragment
tire wear & asphalt,4.072167832,fragment
mineral,15.99729909,fragment
mineral,6.099924355,fragment
tire wear & asphalt,2.376235553,fragment
mineral,2.08316841,fragment
mineral,13.52798351,fragment
mineral,2.332714639,fragment
mineral,7.362775865,fragment
mineral,3.134857658,fragment
mineral,2.595463381,fragment
mineral,4.346175945,fragment
mineral,3.530527838,fragment
mineral,6.901207587,fragment
mineral,5.160252958,fragment
mineral,2.402573918,fragment
mineral,5.091788059,fragment
mineral,6.675033584,fragment
tire wear & asphalt,16.45823358,fragment
mineral,11.08801077,fragment
mineral,5.263816987,fragment
mineral,4.864861827,fragment
mineral,4.115775572,fragment
mineral,10.9921297,fragment
mineral,17.90130281,fragment
mineral,4.297607351,fragment
mineral,8.435768882,fragment
tire wear & asphalt,2.593015221,fragment
mineral,3.793095967,fragment
tire wear & asphalt,2.137482905,fragment
mineral,10.41831483,fragment
tire wear & asphalt,3.063933523,fragment
mineral,3.276762879,fragment
mineral,4.422177617,fragment
mineral,4.97415793,fragment
mineral,2.545725796,fragment
mineral,2.799333082,fragment
tire wear & asphalt,6.236806511,fragment
mineral,2.517601272,fragment
tire wear & asphalt,3.19690082,fragment
mineral,5.773517373,fragment
mineral,6.254929871,fragment
mineral,4.344923628,fragment
tire wear & asphalt,3.603801442,fragment
mineral,3.357832224,fragment
mineral,16.82367585,fragment
mineral,5.603989908,fragment
mineral,5.536117925,fragment
mineral,10.95539949,fragment
mineral,18.42531288,fragment
mineral,2.289751602,fragment
tire wear & asphalt,11.31295583,fragment
mineral,2.47512827,fragment
mineral,2.711063714,fragment
mineral,4.791346161,fragment
mineral,2.184048539,fragment
mineral,3.346122623,fragment
mineral,8.202614203,fragment
tire wear & asphalt,10.42971116,fragment
mineral,3.833627695,fragment
mineral,3.660954813,fragment
mineral,2.456980061,fragment
tire wear & asphalt,11.30348953,fragment
mineral,3.261726152,fragment
metallic,7.055947215,fragment
tire wear & asphalt,9.188665064,fragment
mineral,10.35706999,fragment
mineral,4.752670864,fragment
metallic,2.303300444,fragment
mineral,9.593106682,fragment
mineral,2.254557747,fragment
mineral,6.905364293,fragment
tire wear & asphalt,2.866615073,fragment
mineral,10.90323085,fragment
mineral,2.845254565,fragment
mineral,3.214081557,fragment
mineral,5.455521802,fragment
mineral,5.423865844,fragment
mineral,3.688506332,fragment
mineral,4.757492766,fragment
tire wear & asphalt,3.678277141,fragment
mineral,2.949235476,fragment
mineral,4.590214205,fragment
tire wear & asphalt,5.167809325,fragment
tire wear & asphalt,6.231569021,fragment
mineral,3.459720812,fragment
tire wear & asphalt,3.571635984,fragment
tire wear & asphalt,8.239831698,fragment
tire wear & asphalt,2.615469179,fragment
mineral,3.150777283,fragment
mineral,2.357049029,fragment
mineral,11.99117719,fragment
mineral,10.5318213,fragment
mineral,3.584060013,fragment
mineral,4.554310772,fragment
mineral,5.867741238,fragment
tire wear & asphalt,7.136667503,fragment
tire wear & asphalt,2.385132643,fragment
mineral,2.471600666,fragment
mineral,2.057263311,fragment
mineral,2.221192883,fragment
mineral,4.582585769,fragment
mineral,5.827700925,fragment
mineral,7.99150193,fragment
mineral,7.601864085,fragment
mineral,3.308358101,fragment
mineral,2.773500313,fragment
mineral,6.744365051,fragment
mineral,2.754673826,fragment
mineral,4.493906179,fragment
mineral,3.341094483,fragment
mineral,17.77728564,fragment
mineral,2.913467093,fragment
mineral,2.344650085,fragment
tire wear & asphalt,3.209199577,fragment
tire wear & asphalt,5.525208817,fragment
mineral,5.481315102,fragment
mineral,6.577609596,fragment
tire wear & asphalt,6.659611962,fragment
mineral,15.76484489,fragment
mineral,2.112008472,fragment
mineral,2.848350908,fragment
mineral,3.662338135,fragment
tire wear & asphalt,19.14170551,fragment
mineral,5.573565296,fragment
tire wear & asphalt,11.40236495,fragment
mineral,7.879104344,fragment
mineral,4.869429954,fragment
mineral,2.098114704,fragment
mineral,3.21505514,fragment
mineral,8.753459111,fragment
tire wear & asphalt,14.02963485,fragment
mineral,4.304596967,fragment
mineral,3.331827102,fragment
mineral,6.566041625,fragment
mineral,19.41695297,fragment
mineral,2.032089237,fragment
tire wear & asphalt,12.08540599,fragment
tire wear & asphalt,6.58551112,fragment
mineral,15.85057578,fragment
tire wear & asphalt,8.807799978,fragment
tire wear & asphalt,2.513059805,fragment
mineral,7.169007105,fragment
mineral,14.2398153,fragment
mineral,2.141125838,fragment
paint,17.84496923,film
mineral,2.820945004,fragment
mineral,13.30324533,fragment
mineral,2.136610812,fragment
mineral,2.233856486,fragment
mineral,10.79267017,fragment
tire wear & asphalt,8.9900742,fragment
mineral,2.853305557,fragment
mineral,2.545318278,fragment
mineral,4.392027743,fragment
mineral,10.12830655,fragment
mineral,3.145910738,fragment
mineral,13.2279811,fragment
tire wear & asphalt,5.511970204,fragment
mineral,4.552636056,fragment
tire wear & asphalt,3.700460215,fragment
mineral,2.461366196,fragment
tire wear & asphalt,2.060235261,fragment
mineral,6.334410635,fragment
mineral,3.720921435,fragment
mineral,7.70902888,fragment
mineral,11.97182155,fragment
mineral,3.478477891,fragment
mineral,4.37108927,fragment
mineral,9.603508601,fragment
mineral,2.657809336,fragment
mineral,2.350533199,fragment
tire wear & asphalt,4.683353212,fragment
mineral,5.104148425,fragment
tire wear & asphalt,7.91697435,fragment
mineral,2.624987662,fragment
mineral,3.159740427,fragment
mineral,2.137921677,fragment
mineral,3.530231351,fragment
tire wear & asphalt,14.83878595,fragment
mineral,3.682314844,fragment
mineral,16.01552264,fragment
mineral,3.605450835,fragment
mineral,2.141970851,fragment
mineral,19.20000943,fragment
mineral,4.656119015,fragment
mineral,16.87676018,fragment
mineral,2.823226951,fragment
mineral,5.959676975,fragment
mineral,3.093258666,fragment
mineral,2.520827964,fragment
tire wear & asphalt,2.574032243,fragment
mineral,3.164581396,fragment
mineral,2.346234963,fragment
tire wear & asphalt,3.322294593,fragment
mineral,5.043197218,fragment
mineral,4.743172043,fragment
mineral,8.309873774,fragment
mineral,3.834603233,fragment
mineral,3.203710461,fragment
mineral,4.239889045,fragment
tire wear & asphalt,11.74116589,fragment
mineral,8.76422602,fragment
organic,4.84590846,fragment
mineral,6.204552277,fragment
tire wear & asphalt,3.055593956,fragment
mineral,3.47750551,fragment
mineral,4.469552041,fragment
mineral,5.387226124,fragment
mineral,2.448244936,fragment
mineral,3.829868168,fragment
tire wear & asphalt,5.770373728,fragment
tire wear & asphalt,2.046278975,fragment
mineral,12.23773499,fragment
mineral,2.373034813,fragment
mineral,3.740354678,fragment
tire wear & asphalt,13.10889506,fragment
mineral,5.019912325,fragment
mineral,3.340765944,fragment
mineral,7.716883296,fragment
mineral,12.56759374,fragment
mineral,2.773169435,fragment
paint,3.714115637,film
mineral,19.43375585,fragment
mineral,2.291254215,fragment
mineral,4.220182493,fragment
mineral,17.54446262,fragment
mineral,2.541362505,fragment
mineral,2.146520936,fragment
mineral,3.972690328,fragment
mineral,2.120741391,fragment
tire wear & asphalt,19.1758748,fragment
mineral,3.140353565,fragment
tire wear & asphalt,8.388756726,fragment
mineral,2.249429185,fragment
tire wear & asphalt,4.61844751,fragment
mineral,2.144450717,fragment
mineral,9.710576943,fragment
mineral,3.976541981,fragment
mineral,3.236940946,fragment
mineral,3.243598585,fragment
tire wear & asphalt,7.790557763,fragment
tire wear & asphalt,2.997489156,fragment
organic,5.131632288,fragment
tire wear & asphalt,3.258601386,fragment
mineral,18.11612684,fragment
mineral,11.06009026,fragment
tire wear & asphalt,2.14774664,fragment
tire wear & asphalt,9.688264017,fragment
mineral,2.169744015,fragment
mineral,12.43941388,fragment
tire wear & asphalt,4.437108477,fragment
mineral,2.021177754,fragment
tire wear & asphalt,3.555875327,fragment
mineral,3.097756982,fragment
mineral,10.79646065,fragment
tire wear & asphalt,3.982487511,fragment
mineral,18.86379214,fragment
mineral,2.226409712,fragment
mineral,7.625718369,fragment
mineral,3.536697001,fragment
mineral,4.253142295,fragment
mineral,2.119462986,fragment
mineral,2.410139974,fragment
mineral,2.335016814,fragment
mineral,11.00339826,fragment
mineral,5.79161133,fragment
mineral,3.708331809,fragment
tire wear & asphalt,13.87656351,fragment
mineral,9.522120513,fragment
mineral,3.103829134,fragment
mineral,5.560837601,fragment
mineral,4.733855349,fragment
mineral,3.818919497,fragment
mineral,2.682912215,fragment
mineral,7.102096255,fragment
mineral,10.08762186,fragment
mineral,2.996681028,fragment
mineral,6.714337571,fragment
mineral,2.86449345,fragment
mineral,4.66949796,fragment
paint,14.21642047,film
mineral,2.62967833,fragment
metallic,3.403375338,fragment
mineral,7.265934845,fragment
tire wear & asphalt,2.003164207,fragment
mineral,13.39253066,fragment
mineral,10.60530545,fragment
mineral,5.685236316,fragment
mineral,2.088575803,fragment
mineral,6.785315493,fragment
mineral,2.55562337,fragment
mineral,2.816748106,fragment
mineral,5.531156065,fragment
tire wear & asphalt,7.85095805,fragment
mineral,4.545058769,fragment
mineral,19.73242835,fragment
tire wear & asphalt,2.849578891,fragment
mineral,2.643691052,fragment
mineral,3.129798141,fragment
mineral,6.741511327,fragment
tire wear & asphalt,5.320696559,fragment
mineral,2.715116402,fragment
mineral,15.78886049,fragment
mineral,14.01465344,fragment
tire wear & asphalt,7.412186903,fragment
tire wear & asphalt,7.148860682,fragment
mineral,12.47173342,fragment
mineral,5.035345139,fragment
mineral,13.55456651,fragment
mineral,2.853773095,fragment
mineral,2.298123217,fragment
mineral,18.05215351,fragment
mineral,6.668748509,fragment
mineral,7.535707095,fragment
mineral,2.28015297,fragment
mineral,8.370536199,fragment
mineral,3.460356036,fragment
tire wear & asphalt,2.357667048,fragment
tire wear & asphalt,2.498617226,fragment
mineral,2.20905754,fragment
tire wear & asphalt,3.134153232,fragment
mineral,5.791048569,fragment
tire wear & asphalt,5.263677184,fragment
mineral,9.452476687,fragment
mineral,8.857440739,fragment
mineral,3.818554455,fragment
mineral,2.496464286,fragment
tire wear & asphalt,16.63602337,fragment
mineral,16.40137203,fragment
mineral,2.438045978,fragment
tire wear & asphalt,7.980683635,fragment
mineral,2.871179976,fragment
mineral,4.478256803,fragment
mineral,3.556104241,fragment
mineral,2.544580518,fragment
tire wear & asphalt,2.529072338,fragment
mineral,2.313546635,fragment
mineral,8.223834326,fragment
tire wear & asphalt,19.16442231,fragment
mineral,3.448843321,fragment
mineral,5.688823461,fragment
mineral,3.196725044,fragment
mineral,9.894663488,fragment
tire wear & asphalt,2.322547408,fragment
mineral,2.066583385,fragment
metallic,3.75526527,fragment
mineral,5.916016517,fragment
mineral,6.272584285,fragment
mineral,2.436392054,fragment
mineral,3.091713246,fragment
mineral,5.69561065,fragment
mineral,5.624259608,fragment
mineral,3.499796467,fragment
mineral,7.6392005,fragment
mineral,2.760701534,fragment
mineral,3.010161467,fragment
mineral,7.871774894,fragment
tire wear & asphalt,4.318909103,fragment
mineral,2.904580655,fragment
mineral,11.54158078,fragment
mineral,17.16995514,fragment
mineral,14.19993575,fragment
mineral,2.71221872,fragment
tire wear & asphalt,4.097514864,fragment
tire wear & asphalt,2.515263553,fragment
organic,14.23211031,fragment
tire wear & asphalt,7.466582938,fragment
tire wear & asphalt,5.019907001,fragment
mineral,3.245892397,fragment
mineral,3.226125222,fragment
mineral,2.890208274,fragment
metallic,17.94780532,fragment
tire wear & asphalt,4.860858576,fragment
paint,2.839342453,film
mineral,5.199269243,fragment
tire wear & asphalt,2.723081071,fragment
mineral,3.546993449,fragment
mineral,4.267740532,fragment
mineral,9.122486286,fragment
mineral,2.066479969,fragment
mineral,3.905996473,fragment
tire wear & asphalt,5.362513718,fragment
mineral,6.39220969,fragment
mineral,2.045801315,fragment
tire wear & asphalt,2.165619424,fragment
mineral,5.041478788,fragment
mineral,4.316983577,fragment
mineral,2.773795795,fragment
mineral,3.498135294,fragment
mineral,9.483661612,fragment
mineral,9.684335362,fragment
tire wear & asphalt,2.833123584,fragment
mineral,2.826921527,fragment
mineral,3.366625499,fragment
mineral,5.903605969,fragment
mineral,10.84086821,fragment
mineral,6.642451123,fragment
mineral,2.965920049,fragment
mineral,2.704651065,fragment
mineral,9.630495452,fragment
mineral,3.295952367,fragment
mineral,2.371500576,fragment
mineral,3.75016119,fragment
mineral,3.330289213,fragment
mineral,4.777511163,fragment
mineral,2.07474924,fragment
mineral,2.317860555,fragment
mineral,5.432717489,fragment
mineral,2.625209563,fragment
mineral,2.336456761,fragment
tire wear & asphalt,8.184291257,fragment
mineral,4.548925764,fragment
mineral,2.226761903,fragment
mineral,14.7173057,fragment
mineral,3.548211801,fragment
mineral,6.168820629,fragment
mineral,7.8803496,fragment
tire wear & asphalt,2.243904679,fragment
mineral,2.38700556,fragment
tire wear & asphalt,11.67674026,fragment
mineral,2.575049686,fragment
mineral,6.085905846,fragment
mineral,19.94592181,fragment
mineral,2.069462167,fragment
tire wear & asphalt,2.45187303,fragment
mineral,5.783882723,fragment
tire wear & asphalt,6.90187521,fragment
mineral,6.175650407,fragment
mineral,2.912560269,fragment
mineral,7.004610141,fragment
mineral,12.7929178,fragment
mineral,18.82634152,fragment
mineral,2.473318387,fragment
mineral,6.332108098,fragment
mineral,4.621787327,fragment
mineral,3.464316516,fragment
mineral,13.71004582,fragment
tire wear & asphalt,5.849719985,fragment
tire wear & asphalt,2.141801256,fragment
tire wear & asphalt,3.057559062,fragment
tire wear & asphalt,10.61821815,fragment
mineral,2.060985003,fragment
tire wear & asphalt,4.850761537,fragment
mineral,12.25755257,fragment
mineral,2.043428306,fragment
mineral,4.832857463,fragment
mineral,3.652829751,fragment
mineral,4.673872214,fragment
mineral,3.995514129,fragment
tire wear & asphalt,13.18546872,fragment
tire wear & asphalt,6.373038561,fragment
mineral,4.979011402,fragment
mineral,4.571063639,fragment
mineral,19.39580938,fragment
mineral,13.45259886,fragment
mineral,3.27932366,fragment
mineral,6.332188978,fragment
mineral,2.02108688,fragment
mineral,2.600921845,fragment
mineral,5.031943618,fragment
mineral,4.03089999,fragment
mineral,2.737042051,fragment
mineral,11.75231557,fragment
mineral,2.74475179,fragment
mineral,16.66797802,fragment
mineral,19.40064127,fragment
mineral,8.677548112,fragment
tire wear & asphalt,3.725346957,fragment
paint,6.959611024,film
mineral,10.78005618,fragment
mineral,2.116154184,fragment
tire wear & asphalt,3.778030349,fragment
mineral,13.02153534,fragment
tire wear & asphalt,2.148607373,fragment
tire wear & asphalt,6.330464209,fragment
mineral,5.532720573,fragment
tire wear & asphalt,2.647535736,fragment
mineral,8.012817852,fragment
mineral,6.888306596,fragment
mineral,3.868483194,fragment
mineral,2.269221963,fragment
mineral,2.469082706,fragment
tire wear & asphalt,5.508656854,fragment
mineral,5.155817338,fragment
mineral,10.04268035,fragment
mineral,5.949188022,fragment
mineral,2.149443953,fragment
mineral,4.986601448,fragment
metallic,3.096403892,fragment
mineral,16.27843591,fragment
mineral,3.683786618,fragment
tire wear & asphalt,4.537252615,fragment
mineral,18.1695389,fragment
mineral,3.599158446,fragment
tire wear & asphalt,3.469209669,fragment
mineral,5.095465371,fragment
mineral,2.136902406,fragment
tire wear & asphalt,5.381818591,fragment
mineral,2.046405909,fragment
mineral,2.124792704,fragment
mineral,5.569253381,fragment
tire wear & asphalt,4.567097037,fragment
mineral,4.31935861,fragment
mineral,2.665349115,fragment
mineral,2.320132445,fragment
mineral,2.428617403,fragment
tire wear & asphalt,5.387354389,fragment
mineral,2.257791206,fragment
mineral,2.789579813,fragment
mineral,2.571643862,fragment
mineral,2.865929032,fragment
mineral,5.066904915,fragment
mineral,15.28467873,fragment
tire wear & asphalt,18.18345195,fragment
mineral,4.427877166,fragment
mineral,5.54472201,fragment
tire wear & asphalt,8.987998365,fragment
mineral,2.248867689,fragment
mineral,2.269805752,fragment
tire wear & asphalt,5.242325301,fragment
mineral,2.4914601,fragment
mineral,3.556701651,fragment
mineral,2.069362299,fragment
mineral,3.933191976,fragment
mineral,2.029493418,fragment
tire wear & asphalt,2.005758323,fragment
mineral,7.611313419,fragment
mineral,4.066133729,fragment
tire wear & asphalt,2.318915912,fragment
mineral,8.019446319,fragment
mineral,4.579414232,fragment
mineral,5.036488032,fragment
mineral,5.823273568,fragment
mineral,3.279108667,fragment
metallic,6.574868385,fragment
tire wear & asphalt,2.144767663,fragment
tire wear & asphalt,2.247027599,fragment
mineral,2.331981749,fragment
mineral,5.541039138,fragment
mineral,7.966277629,fragment
mineral,3.992348306,fragment
organic,3.964364779,fragment
tire wear & asphalt,2.518247528,fragment
mineral,2.059818234,fragment
mineral,2.394274709,fragment
tire wear & asphalt,2.871820211,fragment
mineral,7.35129718,fragment
mineral,2.111277301,fragment
tire wear & asphalt,5.485505362,fragment
tire wear & asphalt,2.526420263,fragment
organic,6.713919623,fragment
mineral,9.04598518,fragment
mineral,6.744249081,fragment
mineral,3.058642813,fragment
mineral,4.331563698,fragment
mineral,3.551459547,fragment
mineral,9.644144577,fragment
organic,2.541261691,fragment
mineral,2.000998097,fragment
mineral,16.6306851,fragment
mineral,2.449517719,fragment
mineral,10.51155631,fragment
tire wear & asphalt,8.78012895,fragment
mineral,8.085245433,fragment
mineral,7.718840783,fragment
mineral,5.420469744,fragment
mineral,5.685132122,fragment
mineral,13.67631508,fragment
mineral,2.536724274,fragment
mineral,17.82274172,fragment
mineral,6.99087572,fragment
mineral,5.163998933,fragment
mineral,6.599235545,fragment
mineral,3.071147484,fragment
mineral,4.793410885,fragment
paint,3.084467207,film
mineral,6.651568021,fragment
mineral,14.47512879,fragment
mineral,2.944076623,fragment
tire wear & asphalt,2.324759977,fragment
mineral,2.655034501,fragment
tire wear & asphalt,2.506317502,fragment
mineral,3.377610994,fragment
mineral,3.027596369,fragment
mineral,2.568228246,fragment
mineral,11.06538676,fragment
mineral,4.238824447,fragment
mineral,4.788793484,fragment
mineral,3.768582217,fragment
mineral,2.742413061,fragment
mineral,2.56363387,fragment
mineral,8.917198751,fragment
mineral,3.365946719,fragment
mineral,5.611370162,fragment
mineral,2.014621843,fragment
mineral,2.138683155,fragment
mineral,8.688086851,fragment
mineral,4.135494391,fragment
tire wear & asphalt,2.50631139,fragment
mineral,4.661930418,fragment
mineral,6.534951947,fragment
mineral,2.364036094,fragment
tire wear & asphalt,4.841604045,fragment
metallic,18.17415575,fragment
mineral,6.605467648,fragment
mineral,11.96384696,fragment
mineral,4.908670021,fragment
mineral,2.533808424,fragment
mineral,4.761582158,fragment
mineral,4.27866178,fragment
paint,2.473485669,film
mineral,2.109521371,fragment
mineral,3.302996447,fragment
mineral,4.680160959,fragment
mineral,7.037245773,fragment
mineral,2.185169476,fragment
mineral,5.046369185,fragment
mineral,2.164725306,fragment
mineral,4.488538996,fragment
paint,3.442799888,film
mineral,3.242426863,fragment
mineral,6.556657846,fragment
mineral,4.131577821,fragment
mineral,2.164413029,fragment
mineral,2.627232995,fragment
tire wear & asphalt,3.625925651,fragment
mineral,8.171493759,fragment
mineral,17.75060995,fragment
mineral,2.131211342,fragment
mineral,6.155663433,fragment
tire wear & asphalt,2.200363021,fragment
mineral,3.508878297,fragment
mineral,6.71349182,fragment
mineral,10.16200492,fragment
mineral,16.60406715,fragment
mineral,18.75957131,fragment
mineral,6.818865957,fragment
tire wear & asphalt,3.802721201,fragment
mineral,2.948494473,fragment
mineral,2.939106483,fragment
tire wear & asphalt,2.766748648,fragment
mineral,5.486713399,fragment
mineral,2.322666689,fragment
mineral,2.275005321,fragment
mineral,2.350787385,fragment
mineral,15.59376605,fragment
mineral,2.130065681,fragment
mineral,2.624134879,fragment
mineral,2.483977866,fragment
mineral,7.43995811,fragment
mineral,2.276501189,fragment
mineral,9.434845622,fragment
mineral,5.128627669,fragment
mineral,8.842127169,fragment
mineral,4.292245763,fragment
mineral,2.871467068,fragment
tire wear & asphalt,2.244693332,fragment
tire wear & asphalt,13.41034771,fragment
mineral,2.160895222,fragment
mineral,3.309353782,fragment
mineral,9.353060536,fragment
mineral,2.668639574,fragment
mineral,8.755673,fragment
mineral,2.261517649,fragment
mineral,2.291983367,fragment
mineral,3.129940182,fragment
mineral,19.7348857,fragment
mineral,11.45682231,fragment
tire wear & asphalt,7.094308496,fragment
mineral,3.594933374,fragment
mineral,13.17708411,fragment
tire wear & asphalt,2.861827348,fragment
mineral,3.673733202,fragment
mineral,2.384289606,fragment
mineral,2.195862246,fragment
mineral,8.103614077,fragment
mineral,3.912986022,fragment
mineral,2.061779441,fragment
mineral,9.282784536,fragment
tire wear & asphalt,15.81896842,fragment
mineral,17.52311584,fragment
mineral,11.06767302,fragment
mineral,2.769824156,fragment
mineral,2.751526235,fragment
mineral,13.93112981,fragment
mineral,3.866662049,fragment
mineral,3.07098621,fragment
mineral,3.225943353,fragment
mineral,2.354224691,fragment
mineral,6.099455364,fragment
tire wear & asphalt,11.0294774,fragment
mineral,17.25898356,fragment
tire wear & asphalt,7.560932368,fragment
mineral,2.68232292,fragment
mineral,3.347516409,fragment
mineral,3.508855343,fragment
tire wear & asphalt,2.259356956,fragment
mineral,9.895384949,fragment
mineral,2.863576141,fragment
mineral,3.715045479,fragment
mineral,6.331118704,fragment
mineral,2.789400481,fragment
mineral,13.73606448,fragment
mineral,9.956018354,fragment
tire wear & asphalt,6.630001848,fragment
mineral,2.441448903,fragment
mineral,3.106416095,fragment
mineral,7.859193566,fragment
tire wear & asphalt,19.80709104,fragment
mineral,3.901308918,fragment
mineral,2.409686846,fragment
mineral,2.533574653,fragment
mineral,7.400326456,fragment
mineral,2.695179144,fragment
mineral,2.49796592,fragment
tire wear & asphalt,7.11575503,fragment
mineral,4.646358436,fragment
mineral,2.337637595,fragment
mineral,9.281773522,fragment
mineral,4.391871006,fragment
mineral,2.906378534,fragment
mineral,4.420952916,fragment
mineral,2.02325319,fragment
mineral,2.371838338,fragment
mineral,4.433439968,fragment
mineral,3.21566024,fragment
mineral,11.61717198,fragment
mineral,2.761391821,fragment
mineral,2.019267847,fragment
tire wear & asphalt,9.473335863,fragment
mineral,3.104468155,fragment
